Time,Strain_Energy,Surface_Energy,Impactor_KE,Domain_KE,Imp_disp,dom_hit_disp
19.55,4594.882568859478,70.92102916434834,836.8119806429164,2479.3027577268126,0.00042842601924784895,0.00042202290617192025
19.56,4593.421157167207,70.94791670724975,835.1027914513232,2479.4718522526887,0.0004285293157580282,0.0004219462319900444
19.57,4592.244329623493,70.97490714220886,833.3273579530712,2479.5995980946127,0.00042863250447485585,0.00042188657020157444
19.58,4591.43339600301,71.00215248523965,831.4932572787775,2479.7459645257636,0.0004287355813738394,0.00042185047434131176
19.59,4591.054480121748,71.02947231844925,829.6108036923079,2479.976474479994,0.0004288385429768618,0.0004218435953725611
19.6,4591.157269379693,71.05689864174525,827.6926373323704,2480.3503930132774,0.00042894138651394814,0.0004218704283155913
19.61,4591.774997506279,71.0844801840014,825.753164518074,2480.9094067745937,0.00042904411005537124,0.00042193410629360776
19.62,4592.924543211705,71.1122490704326,823.8078772147051,2481.668878954411,0.0004291467126059049,0.0004220362548681266
19.63,4594.6065476899585,71.1401727883091,821.87260005841,2482.6133682524282,0.00042924919415385514,0.00042217691606384047
19.64,4596.805269908498,71.16827153349608,819.9627172043325,2483.6973372197035,0.0004293515556724985,0.0004223545470779267
19.65,4599.48850070305,71.19655691200258,818.092428174693,2484.8510059597984,0.00042945379907294886,0.0004225660937583583
19.66,4602.607330153046,71.22515387968872,816.2740890387327,2485.9903475625483,0.00042955592711219786,0.00042280713401549985
19.669999999999998,4606.096482398107,71.25412022797619,814.5176811872991,2487.0294687455116,0.00042965794326246343,0.0004230720818981722
19.68,4609.875118472778,71.28337625063178,812.8304356768153,2487.893229310668,0.0004297598515510478,0.00042335443955081136
19.69,4613.848093116415,71.31303262996349,811.2166204128358,2488.5280002324403,0.0004298616563805715,0.0004236470819836847
19.700000000000003,4617.908781207377,71.34315984081735,809.6774973721975,2488.908894247338,0.00042996336233994484,0.00042394255868448785
19.71,4621.942962490736,71.37357300090986,808.2114315640636,2489.042505398449,0.00043006497401707893,0.00042423339655833965
19.720000000000002,4625.833061583612,71.40428442263472,806.8141207479289,2488.9650030107796,0.00043016649582159505,0.0004245123903227298
19.73,4629.463736253031,71.43530917165789,805.4789157189608,2488.7361682367377,0.0004302679318247727,0.000424772868992971
19.740000000000002,4632.727653424402,71.46666026134766,804.1971950221845,2488.430513044331,0.00043036928562126346,0.00042500893007682366
19.75,4635.53116583213,71.49838394628321,802.9587649874237,2488.1269235622726,0.00043047056021527187,0.00042521563613017805
19.76,4637.799569180496,71.53049203487869,801.7522550744895,2487.898317301112,0.0004305717579320284,0.0004253891710149689
19.77,4639.4814001218665,71.56292288607634,800.5654973237926,2487.8026471562366,0.0004306728803534135,0.000425526955238196
19.78,4640.551246077814,71.59572223440632,799.385881854423,2487.876298042957,0.00043077392827707155,0.00042562772096386753
19.790000000000003,4641.011276338522,71.62898179251864,798.2006965017828,2488.130569233298,0.00043087490169679344,0.00042569154767061254
19.8,4640.891212613829,71.66270433777588,796.997459797483,2488.551566198457,0.00043097579980447693,0.00042571985913973274
19.810000000000002,4640.246430984665,71.69693158571017,795.7642575017168,2489.1034599447407,0.00043107662101258073,0.0004257153818056702
19.82,4639.1546074768985,71.73185864014172,794.490096279559,2489.7347114506324,0.0004311773629986717,0.0004256820638654974
19.830000000000002,4637.71181241128,71.76724676374634,793.1652767157926,2490.386508745999,0.00043127802277272565,0.00042562495430383646
19.84,4636.026598326449,71.8030461925379,791.7817758383318,2491.0023456428644,0.00043137859676910993,0.00042555004143608657
19.85,4634.2143773457265,71.83926839345168,790.3336267641287,2491.53742454511,0.0004314790809627288,0.0004254640518518477
19.86,4632.391841165978,71.87584237857635,788.8172667727583,2491.966455804028,0.0004315794710097632,0.00042537421272650846
19.87,4630.671550724477,71.91276172043739,787.231818162043,2492.2885199857405,0.0004316797624089124,0.0004252879831735056
19.88,4629.157510717376,71.95003258098025,785.5792754582674,2492.527995317327,0.00043177995067907954,0.00042521276331498154
19.89,4627.941749059621,71.9876347766899,783.8645607646716,2492.7311217640445,0.00043188003154604794,0.00042515559265710436
19.9,4627.101795034379,72.02568985442812,782.0954271607403,2492.9585095909565,0.00043198000112916577,0.0004251228517481238
19.91,4626.699757647929,72.06399100041962,780.2821980903913,2493.2746646114915,0.0004320798561178966,0.00042511998258773146
19.919999999999998,4626.781303320677,72.10251367311213,778.4373496628613,2493.7362422693523,0.0004321795939275241,0.00042515124355037054
19.93,4627.375810172801,72.14122200523933,776.5749494338527,2494.381100949215,0.0004322792128245136,0.0004252195135215788
19.939999999999998,4628.496548952844,72.18008453829229,774.7099900483689,2495.2201817678247,0.0004323787120122957,0.0004253261575261566
19.95,4630.140721353007,72.21922807246733,772.8576580901675,2496.233788082722,0.0004324780916726483,0.0004254709625203958
19.96,4632.28989205323,72.25852240981742,771.0325912958547,2497.373045017154,0.00043257735295842867,0.00042565214755157664
19.97,4634.909594414666,72.2979178963771,769.2481779591241,2498.566353394012,0.00043267649793955526,0.00042586644759376934
19.98,4637.949310454866,72.33739924076694,767.5159388247289,2499.7297223100463,0.00043277552950491294,0.0004261092655440227
19.99,4641.342735798663,72.37692189559213,765.8450413734655,2500.7791665793793,0.0004328744512273716,0.0004263748825924992
20.0,4645.008476220838,72.41648077154706,764.2419615966267,2501.6430347339315,0.0004329732672012079,0.00042665671387530336
20.01,4648.85172443356,72.4560245747604,762.7103085310167,2502.272236509003,0.0004330719818613102,0.0004269475942647636
20.020000000000003,4652.76679143116,72.49552308938695,761.2508093058937,2502.646813109013,0.00043317059979567984,0.0004272400784737997
20.03,4656.640784103633,72.53493662541328,759.8614313256572,2502.7780120427838,0.00043326912556055036,0.00042752674030424305
20.040000000000003,4660.3581771497775,72.57423672652213,758.5376212779115,2502.7058194862093,0.00043336756350679774,0.00042780045765282524
20.05,4663.806096084438,72.61341558580276,757.2726230259096,2502.492617441497,0.00043346591762444893,0.00042805467247934335
20.060000000000002,4666.879836580861,72.65262155349163,756.0578430429158,2502.214123647408,0.00043356419140910086,0.0004282836182520762
20.07,4669.488873468287,72.69166502821852,754.8832331529031,2501.9490643518147,0.00043366238775298523,0.0004284825090906345
20.080000000000002,4671.5614489214995,72.73048077487573,753.7376672689403,2501.769038304453,0.0004337605088605232,0.00042864768931844227
20.09,4673.048696139615,72.76910447000726,752.6092994256338,2501.729830224882,0.0004338585561880092,0.00042877674287599083
20.1,4673.927654057365,72.8075063903787,751.4858997890423,2501.8651660436067,0.0004339565304055431,0.00042886856329421683
20.11,4674.202617823876,72.84561345966036,750.355173440479,2502.183556578694,0.00043405443138035344,0.00042892338521339254
20.12,4673.904843045684,72.88338249988838,749.2050758767897,2502.668512629578,0.0004341522581802066,0.0004289427780231845
20.130000000000003,4673.090776055843,72.92078106112305,748.0241381018335,2503.282062642751,0.00043425000909783865,0.00042892960149201406
20.14,4671.838749541322,72.95787066426637,746.8018042980356,2503.971158247348,0.00043434768169678693,0.00042888792259328234
20.150000000000002,4670.244745802935,72.99462713749922,745.5287929462069,2504.6762056019666,0.00043444527287997826,0.00042882289252681036
20.16,4668.417128332055,73.03098789120945,744.1974716465958,2505.340645231995,0.0004345427789829227,0.0004287405835745737
20.17,4666.470896435154,73.06694787162915,742.8022219085166,2505.9202745433213,0.0004346401958916699,0.00042864778653624335
20.18,4664.522068303851,73.10255395295185,741.3397750165874,2506.3908824139185,0.00043473751918434947,0.0004285517713858456
20.19,4662.682629475743,73.13778270054048,739.8094827189535,2506.752872077737,0.0004348347442940477,0.0004284600175717839
20.2,4661.055995453856,73.17268693766074,738.2134923125788,2507.03191635849,0.000434931866687134,0.00042837992258196677
20.21,4659.73378128694,73.20721187214383,736.5567923708519,2507.275254583487,0.00043502888205079363,0.000428318500535202
20.22,4658.7933307907815,73.24133215263066,734.8471085516576,2507.5439838872785,0.0004351257864793846,0.0004282820849219666
20.23,4658.296258273563,73.2751362104021,733.094643083515,2507.9024629072687,0.0004352225766505334,0.00042827605104912804
20.24,4658.287964641644,73.30870397514548,731.3116578234777,2508.406570229253,0.0004353192499795451,0.0004283045739572554
20.25,4658.7977325783,73.3418985119238,729.511922878439,2509.0928927448526,0.0004354158047427799,0.0004283704364251862
20.259999999999998,4659.838474415242,73.37474084487819,727.7100623401061,2509.9708532637087,0.00043551224016120574,0.00042847489916753023
20.27,4661.406986745778,73.40724967142184,725.9208435055826,2511.0193059483263,0.00043560855643869854,0.000428617641649067
20.279999999999998,4663.483837078116,73.439536642207,724.1584571480329,2512.1883191599295,0.00043570475475224614,0.0004287967774196352
20.29,4666.033472402186,73.47158565869098,722.435839644303,2513.4058956922563,0.00043580083719483057,0.00042900894295769433
20.299999999999997,4669.004103877086,73.50333824322709,720.7640811473744,2514.5884576031417,0.0004358968066748912,0.00042924945419771734
20.31,4672.327937226832,73.53475018734368,719.1519618673856,2515.6532501234537,0.0004359926667791228,0.00042951252068933394
20.32,4675.921975316436,73.56588218777739,717.6056358708352,2516.5305268039483,0.0004360884216083027,0.00042979150409956776
20.330000000000002,4679.689895665768,73.59675994917508,716.1284707115744,2517.173512577437,0.0004361840755957355,0.00043007920580050065
20.340000000000003,4683.524663282558,73.6275332556786,714.7210419131727,2517.564633727073,0.00043627963331937814,0.00043036816769163443
20.35,4687.312747848088,73.65806345244265,713.381261111846,2517.717230880155,0.00043637509931733996,0.00043065097114779513
20.360000000000003,4690.938436980701,73.68835114860924,712.1046122638567,2517.6727699335506,0.00043647047791517635,0.00043092052083066375
20.37,4694.289328326163,73.71842001907096,710.8844666653108,2517.49426324146,0.0004365657730713682,0.0004311703027372269
20.380000000000003,4697.261948944951,73.74835779057076,709.7124405765542,2517.257104172882,0.00043666098824554406,0.0004313946088745453
20.39,4699.767429670467,73.7781428920879,708.5787642382778,2517.038755744313,0.00043675612629098527,0.00043158872392762
20.400000000000002,4701.73629134775,73.80779794739749,707.4726483689702,2516.908737913168,0.0004368511893717389,0.000431749071847241
20.41,4703.122514055321,73.83724836416435,706.3826319693857,2516.9201714384053,0.00043694617890394267,0.00043187332214448507
20.42,4703.906027180856,73.86649908807102,705.2969048392235,2517.103833527717,0.0004370410955194436,0.00043196045669604546
20.43,4704.093893812716,73.89559722958833,704.2036176559144,2517.4653336090673,0.0004371359390503609,0.0004320107980660933
20.44,4703.7199027767965,73.92458987698652,703.0911883341236,2517.9856600438084,0.0004372307085343529,0.00043202599992944735
20.45,4702.842628537379,73.9534551892916,701.948614361469,2518.6249935274345,0.00043732540224039005,0.0004320089994624451
20.46,4701.54191609245,73.98221020331785,700.7658035976768,2519.3293366614466,0.0004374200177161026,0.0004319639309409172
20.47,4699.914382831925,74.01087019830604,699.533921679822,2520.039169740306,0.00043751455185822005,0.0004318959996177335
20.48,4698.068153708987,74.03941095945832,698.2457515354372,2520.6990340050315,0.0004376090010069762,0.0004318113155147009
20.490000000000002,4696.117131299278,74.06785193475824,696.8960461081416,2521.2667169985893,0.0004377033610654631,0.0004317166881717215
20.5,4694.175453436236,74.0962452157353,695.4818437591683,2521.720630613733,0.0004377976276423383,0.0004316193855950503
20.51,4692.352492940945,74.12462749259197,694.002724701107,2522.0640936761524,0.0004378917962148059,0.00043152686342317096
20.52,4690.748594724776,74.15306128862298,692.460968170502,2522.3256012615675,0.00043798586230738945,0.00043144647334816485
20.53,4689.451989508576,74.18151174879011,690.8615855958147,2522.55475571009,0.00043807982167795286,0.00043138516269200847
20.54,4688.536456459699,74.21005045537463,689.2122106483812,2522.814272804973,0.00043817367050305817,0.0004313491793209635
20.55,4688.060375792213,74.23861304575419,687.5228334896011,2523.1692313787503,0.00043826740555137986,0.0004313437974166926
20.56,4688.066082017331,74.26722971812903,685.8053881043907,2523.6753387865806,0.000438361024335332,0.0004313730797333102
20.57,4688.58005362483,74.29585991946416,684.0732122150785,2524.36828430579,0.0004384545252305774,0.0004314396907172214
20.58,4689.612937909167,74.32456615295689,682.3404146343564,2525.256157218867,0.00043854790755596144,0.0004315447722768516
20.59,4691.159867389723,74.353342820518,680.6211859490098,2526.3163966892166,0.00043864117160804627,0.0004316878902566509
20.599999999999998,4693.200417370099,74.3821613683813,678.9291065203762,2527.4979192276833,0.00043873431864750707,0.00043186705513198595
20.61,4695.698458085185,74.41100187006951,677.2765018250279,2528.7281062374186,0.0004388273508388555,0.0004320788155499106
20.619999999999997,4698.60207309779,74.43987421807196,675.6738818558141,2529.9234306572157,0.0004389202711476236,0.0004323184185866415
20.63,4701.8436446615615,74.46897908151902,674.1295033589661,2531.0018567844663,0.00043901308320163377,0.0004325800264539867
20.64,4705.341260939499,74.49813248413525,672.6490778007493,2531.8948866293063,0.0004391057911260181,0.00043285697625549725
20.650000000000002,4708.999745884698,74.52744768643412,671.235629087399,2532.5572841434864,0.0004391983993620172,0.0004331420675356423
20.660000000000004,4712.713718310346,74.55698422032955,669.889498399542,2532.9730197453264,0.0004392909124800427,0.000433427861880286
20.67,4716.371435163856,74.5866414374741,668.6084786431917,2533.156713420311,0.0004393833349969078,0.00043370697964801534
20.680000000000003,4719.859236754096,74.61638455777872,667.3880491493393,2533.1506367929983,0.00043947567120548105,0.00043397238082135993
20.69,4723.066838059398,74.64624692196084,666.2216793577611,2533.018012579447,0.0004395679250227298,0.0004342176196294281
20.700000000000003,4725.893003329537,74.67623089976381,665.1011766080956,2532.8338250334173,0.00043966009986013327,0.000434437065605739
20.71,4728.250975102258,74.70630405515756,664.0170450777126,2532.674576603791,0.00043975219851898246,0.0004346260866907304
20.720000000000002,4730.0732548544065,74.7364579473654,662.9588315565048,2532.6084109506687,0.00043984422310993385,0.0004347811924954269
20.73,4731.315369031489,74.76682809604598,661.9154581907594,2532.6868308655244,0.0004399361749958926,0.0004349001376369071
20.740000000000002,4731.958727920321,74.79740334699517,660.8755338385708,2532.9389395405938,0.0004400280547575333,0.00043498198600588444
20.75,4732.011647636267,74.82811256809408,659.8276469611232,2533.368788757344,0.0004401198621793085,0.0004350271369685805
20.76,4731.508719222753,74.8590039474739,658.7606589384866,2533.956068185279,0.0004402115962556118,0.00043503731404181105
20.77,4730.508867385156,74.89016175095853,657.6640054233743,2534.6600202297373,0.00044030325521754644,0.00043501551584081995
20.78,4729.092185940981,74.92148351825021,656.5280136395078,2535.426121956209,0.0004403948365810331,0.00043496592847555506
20.79,4727.355128595923,74.95298544721463,655.3442400545416,2536.1947413900984,0.00044048633721784325,0.0004348937984257962
20.8,4725.405204122634,74.98485399430436,654.1058140084995,2536.91067043256,0.0004405777534509669,0.00043480526552126006
20.81,4723.35586877052,75.016948752657,652.807776857805,2537.5322124110785,0.0004406690811739684,0.00043470715709669936
20.82,4721.320653061877,75.04919958813517,651.4473892152166,2538.038424459076,0.0004407603159943621,0.00043460674662071255
20.83,4719.408155534276,75.08162392630574,650.0243696682232,2538.43324983469,0.00044085145339690544,0.00043451148289046736
20.84,4717.717933946959,75.11425905988807,648.5410453205159,2538.7456396351417,0.0004409424889217607,0.0004344286989022794
20.85,4716.33744653621,75.14705850678885,647.002380173109,2539.0253598903355,0.00044103341835066066,0.0004343653123559982
20.86,4715.339768908803,75.18007141073932,645.4158591093613,2539.334928117342,0.00044112423789119474,0.00043432753200041635
20.87,4714.7824882207415,75.21337772773883,643.7912289688553,2539.738865532624,0.00044121494434908265,0.00043432058531967877
20.88,4714.707431356554,75.24691005432206,642.1400956186761,2540.2920396045365,0.00044130553527853956,0.0004343484831231612
20.89,4715.140388355029,75.28076335910274,640.4753967272759,2541.0291615613287,0.0004413960091001868,0.0004344138353023991
20.9,4716.091608381625,75.3148601100369,638.810788489205,2541.957387374021,0.00044148636517910483,0.000434517729391165
20.91,4717.555688644955,75.34920730553587,637.1599805587775,2543.0534572049514,0.00044157660385762113,0.0004346596798025502
20.919999999999998,4719.511631695413,75.38383114500849,635.5360688809,2544.265989208574,0.0004416667264400824,0.0004348376510775503
20.93,4721.922716406739,75.41879804696777,633.9509158961553,2545.5225721466354,0.00044175673513113426,0.0004350481535941881
20.939999999999998,4724.736557065956,75.45410798422878,632.4146136055708,2546.7404131233143,0.00044184663293178703,0.0004352864054607406
20.95,4727.885296379105,75.48980516351897,630.9350666686602,2547.838671925146,0.00044193642349995167,0.00043554655021868185
20.96,4731.286580226736,75.52589033620687,629.5177172355967,2548.750366951836,0.00044202611098521417,0.0004358219169007415
20.970000000000002,4734.845272828219,75.56236601380115,628.1654147907977,2549.431909899235,0.00044211569984788275,0.00043610530718408513
20.98,4738.456171479775,75.59928279616804,626.8784239069557,2549.868847658274,0.00044220519467281616,0.0004363892939434871
20.990000000000002,4742.007941439062,75.63658216255398,625.6545594454528,2550.0771211058773,0.00044229459998729745,0.0004366665163730439
21.0,4745.387634226153,75.67424730712918,624.489417155044,2550.0999284997074,0.0004423839200921548,0.0004369299587859115
21.01,4748.4860097207875,75.71226016676822,623.3766703967685,2550.000952427322,0.000442473158910938,0.0004371732028836142
21.020000000000003,4751.203018624998,75.75064461665376,622.3084057297286,2549.855169125232,0.0004425623198622162,0.00043739064630732543
21.03,4753.453192290423,75.78941660196496,621.2754672276011,2549.7386676837255,0.0004426514057558923,0.000437577683228107
21.040000000000003,4755.17041985683,75.82853938421182,620.2677923429236,2549.7188844270563,0.0004427404187142357,0.0004377308452323576
21.05,4756.311692664142,75.86793887772754,619.2747291478037,2549.8464555305322,0.0004428293601159918,0.0004378479025412645
21.060000000000002,4756.859168192959,75.90791627420374,618.2853324897853,2550.1495952268942,0.0004429182305627318,0.00043792792653750396
21.07,4756.822078875972,75.94820017224903,617.2886431377759,2550.631562456807,0.00044300702986538017,0.0004379713146990215
21.080000000000002,4756.235365467041,75.98877180217897,616.2739664840998,2551.271428996739,0.000443095757050619,0.00043797977855772514
21.09,4755.157903770518,76.02954042024183,615.2311573733489,2552.0280242232993,0.00044318441038746257,0.0004379562945413946
21.1,4753.668970736164,76.07046491885745,614.1509209006418,2552.8465957674875,0.0004432729874346537,0.0004379050169086594
21.11,4751.86378012047,76.11152192362789,613.0251325212516,2553.667401733728,0.0004433614851106251,0.00043783115181280513
21.12,4749.848177134308,76.15280745621338,611.847167227705,2554.4351547613883,0.0004434498997872179,0.000437740792092277
21.13,4747.733532422206,76.19412903478627,610.612221672236,2555.108018580309,0.0004435382274075029,0.00043764071379111507
21.14,4745.630958737927,76.23543040018086,609.317607224017,2555.664782547949,0.00044362646362665245,0.00043753813759986283
21.15,4743.646507073735,76.27675863789291,607.9629827172189,2556.108967946676,0.0004437146039731019,0.0004374404611601906
21.16,4741.877421634248,76.31797408730525,606.5504973178187,2556.4689810898712,0.0004438026440244761,0.00043735497116123914
21.169999999999998,4740.4088627655565,76.35903959421883,605.0848185127865,2556.794012725837,0.000443890579591231,0.0004372885469735371
21.18,4739.312051689875,76.39990483574326,603.5730291352781,2557.1461078993625,0.00044397840689878895,0.000437247369807843
21.19,4738.643180647711,76.4405604940613,602.0243810529497,2557.5895640780786,0.0004440661227586388,0.0004372366526870613
21.2,4738.443158003922,76.48095314595942,600.4499122019485,2558.1794005331158,0.00044415372471716554,0.00043726040661054555
21.21,4738.737546976153,76.52112889447749,598.8619482818902,2558.9509301721014,0.0004442412111733854,0.0004373212570393686
21.22,4739.5370022295465,76.56098296205968,597.2735166224566,2559.912358715068,0.0004443285814571736,0.0004374203222671563
21.23,4740.837140428952,76.60053051032611,595.6977130742581,2561.041838366505,0.0004444158358629159,0.00043755716155589896
21.24,4742.618687757131,76.63968671927363,594.1470660423105,2562.289598896801,0.00044450297563594356,0.00043772979644613526
21.25,4744.847132349375,76.67841520687328,592.6329406333538,2563.5848326653304,0.000444590002913041,0.00043793480383636543
21.259999999999998,4747.472544347096,76.71675273705064,591.1650236659801,2564.8461308183687,0.0004446769206206948,0.00043816747475277414
21.27,4750.429710548717,76.75481495047264,589.7509261570736,2565.9936405615376,0.00044476373233847495,0.00043842202866393944
21.28,4753.639193013506,76.79243946384426,588.395913989331,2566.9608608092553,0.0004448504421368074,0.00043869187012377463
21.290000000000003,4757.008566486837,76.82957069200167,587.1027792396538,2567.7041513423196,0.00044493705439837156,0.00043896987270466417
21.3,4760.435040789249,76.86624696044814,585.8718458496256,2568.2085343638832,0.00044502357363448877,0.00043924867471159697
21.310000000000002,4763.809034111492,76.90268504618759,584.7010944435926,2568.4890813785482,0.0004451100043050515,0.00043952097198245393
21.32,4767.019275155489,76.9387095337762,583.5863795772341,2568.5879443843755,0.00044519635065130896,0.0004397797949630348
21.330000000000002,4769.957492711171,76.97434794563955,582.5217124941745,2568.5677565470546,0.0004452826165462335,0.00044001875987066685
21.34,4772.524193980521,77.00955318964967,581.4995797626661,2568.5025895062195,0.0004453688053678539,0.0004402322867313527
21.35,4774.633976568561,77.04429019179345,580.5112707892439,2568.4678733389405,0.0004454549198958859,0.00044041577998338337
21.36,4776.220299567545,77.07857940579233,579.5472006736792,2568.5306716956334,0.0004455409622329951,0.0004405657698191131
21.37,4777.239315074595,77.11253035517008,578.5972130006913,2568.7415160700384,0.0004456269337489421,0.0004406800142140206
21.380000000000003,4777.6723670978845,77.14643786372707,577.6508633894459,2569.128714078397,0.0004457128350465811,0.0004407575625368775
21.39,4777.527747590438,77.1801189872025,576.6976875260196,2569.695707182133,0.0004457986659480133,0.0004407987817793567
21.400000000000002,4776.839575932203,77.21359172324199,575.7274693954798,2570.421710596538,0.0004458844255003702,0.0004408053459835336
21.41,4775.665995945818,77.24686838031369,574.7305138070977,2571.2655312896795,0.0004459701120018402,0.00044078018870496094
21.42,4774.085490181339,77.2802683342486,573.6979349245366,2572.172123785285,0.00044605572304802916,0.00044072741771089015
21.43,4772.192997556835,77.31378821426448,572.6219642374898,2573.081115007029,0.00044614125560104526,0.00044065219093860963
21.44,4770.0942924625815,77.34748232954256,571.496264632699,2573.936230786006,0.00044622670608197233,0.00044056055328911206
21.45,4767.900439011883,77.3814299871727,570.3162407046176,2574.6943375811625,0.00044631207048721007,0.00044045923521403806
21.46,4765.722589736241,77.41544702019426,569.0793219182452,2575.3327251219334,0.0004463973445279563,0.0004403554162267771
21.47,4763.666456407948,77.4496792042366,567.7851848956176,2575.853374739679,0.0004464825237898909,0.0004402564591808844
21.48,4761.828677268401,77.4840951220998,566.43589283593,2576.2833146380126,0.0004465676039073349,0.0004401696241347048
21.49,4760.293400428851,77.51882295974733,565.0359276714346,2576.670733264675,0.0004466525807456414,0.0004401017734266983
21.5,4759.130533675928,77.5538883707016,563.5920886798111,2577.077241285375,0.00044673745058236255,0.00044005908183014587
21.509999999999998,4758.394667751752,77.58927464368091,562.1132599628451,2577.5674069524657,0.00044682221027685516,0.0004400467669729918
21.52,4758.124678821688,77.62506614653677,560.6100463016029,2578.1972710656473,0.0004469068574190081,0.0004400688553296172
21.529999999999998,4758.343719185471,77.66169384490526,559.0942941652474,2579.0038578212407,0.0004469913904464143,0.00044012799787960074
21.54,4759.060494832365,77.69899710451682,557.5785314472728,2579.997605917404,0.00044707580872291064,0.00044022534701255414
21.55,4760.26874677095,77.73713951551544,556.0753597744791,2581.159159303543,0.00044716011257261133,0.0004403605026188208
21.56,4761.948070559496,77.77593118500246,554.5968422008365,2582.44117804898,0.00044724430326727925,0.00044053153087864863
21.57,4764.0633463604245,77.81542577423392,553.153931297742,2583.7748909796264,0.0004473283829675411,0.00044073505448023395
21.58,4766.564971560131,77.85567433840865,551.7559749863899,2585.0802368198197,0.00044741235462263,0.000440966408342501
21.590000000000003,4769.389158428802,77.89665461743449,550.4103283601197,2586.277807639176,0.00044749622183495863,0.0004412198508548163
21.6,4772.458512685778,77.93842491252248,549.1220945530068,2587.3005468658353,0.00044757998869871907,0.0004414888175627335
21.610000000000003,4775.683164414801,77.98149354532787,547.8939991591674,2588.103292191822,0.00044766365962258827,0.00044176620238465245
21.62,4778.964395595025,78.02559068211288,546.7263932593797,2588.6687341905695,0.0004477472391467045,0.0004420446509436131
21.630000000000003,4782.196977661535,78.07072544096886,545.617373827171,2589.00906342367,0.00044783073176349076,0.0004423168513816511
21.64,4785.2738012463205,78.11680157207624,544.5629908731809,2589.1633321309987,0.0004479141417509699,0.0004425758098835648
21.650000000000002,4788.090511519852,78.16387972469666,543.5575170458662,2589.191211647553,0.00044799747302358916,0.00044281510074996083
21.66,4790.550770844783,78.21207767775068,542.593754000587,2589.164290986137,0.0004480807290055301,0.00044302908383396164
21.67,4792.571450954853,78.2614576231809,541.6633471544055,2589.1562803688907,0.000448163912527576,0.00044321308508351074
21.68,4794.087184027588,78.3120521287869,540.7570911663436,2589.2334767860693,0.00044824702574810984,0.000443363538441062
21.69,4795.054050873032,78.36387825805468,539.8652176135544,2589.4466699560508,0.00044833007009652563,0.0004434780891647194
21.7,4795.452253024839,78.41680609490116,538.9776632255496,2589.8253868427655,0.0004484130462382329,0.0004435556596046655
21.71,4795.286980137458,78.47086809916975,538.0843209796178,2590.3750513677196,0.00044849595405921334,0.000443596478615005
21.720000000000002,4794.588092696803,78.52628851877245,537.1752867991767,2591.0773087386747,0.0004485787926696103,0.00044360207528850045
21.73,4793.408972837962,78.58288652789157,536.2411152228283,2591.893450606911,0.00044866156042624197,0.0004435752368880877
21.740000000000002,4791.8229184596385,78.64065632105796,535.2730905526436,2592.7705542397175,0.00044874425497558204,0.00044351993010031113
21.75,4789.919239698478,78.6995544233203,534.2635157268692,2593.649635288869,0.0004488268733181344,0.0004434411844275056
21.76,4787.798368068115,78.75954237487072,533.2060139695174,2594.474826445334,0.00044890941189615205,0.00044334493694172736
21.77,4785.566638308154,78.8205974724168,532.0958312123405,2595.2023534045843,0.00044899186670494245,0.0004432378388784817
21.78,4783.331157691551,78.88268092657023,530.930115388191,2595.8079697687103,0.00044907423342794233,0.00044312702661256624
21.79,4781.194999655625,78.94582694403164,529.7081446003008,2596.291590082063,0.0004491565075921906,0.00044301986223749864
21.8,4779.253266466584,79.01009753171125,528.4314828058741,2596.678166660655,0.00044923868474010026,0.0004429236519479994
21.81,4777.590063559885,79.07557077661086,527.1040298787681,2597.0143868183327,0.00044932076061085177,0.00044284535331271934
21.82,4776.276677481278,79.14211155167956,525.7319492256546,2597.3614594869073,0.00044940273132210775,0.0004427912849133674
21.83,4775.370196493232,79.20962417319512,524.3234689179249,2597.784992696525,0.0004494845935426149,0.0004427668533432711
21.84,4774.9130441000325,79.2781032653226,522.8885531938804,2598.34358155485,0.0004495663446455522,0.00044277631291577855
21.849999999999998,4774.932819304528,79.34782465386675,521.4384597201673,2599.078078107143,0.00044964798283243394,0.00044282257247128223
21.86,4775.443109877841,79.41865913475897,519.9852124534478,2600.003493584808,0.0004497295072195299,0.00044290706138673975
21.869999999999997,4776.443193950057,79.49051600349716,518.5410204367143,2601.1050704233303,0.0004498109178809952,0.0004430296634424393
21.88,4777.917928890832,79.56338019716206,517.1176857778726,2602.339319665335,0.00044989221584520116,0.0004431887228946963
21.889999999999997,4779.8377909918945,79.63704502095281,515.7260422429293,2603.639899042466,0.0004499734030451112,0.00044338112235928684
21.900000000000002,4782.158244198195,79.71151489458023,514.3754607659847,2604.927312302024,0.0004500544822256908,0.00044360242740558545
21.910000000000004,4784.820061283672,79.78667987222418,513.0734578696058,2606.1207271184976,0.00045013545681501116,0.00044384708856712285
21.92,4787.7496723514805,79.86249501561927,511.82542148452706,2607.149878766735,0.0004502163307679097,0.0004441086881948476
21.930000000000003,4790.860613247797,79.93885080392337,510.6344654592478,2607.965100686012,0.0004502971083914238,0.00044438021749987745
21.94,4794.055617522406,80.01578231290632,509.5014125999622,2608.5439555536313,0.0004503777941629289,0.00044465436838580217
21.950000000000003,4797.23020911815,80.09318622458787,508.4248868447807,2608.8936124570855,0.0004504583925504414,0.00044492382522633806
21.96,4800.276751705983,80.17102460133103,507.40150096877375,2609.0488730052507,0.000450538907843163,0.00044518154342008763
