Time,Strain_Energy,Surface_Energy,crack_tip_x,crack_tip_y
2.35e-06,212.08618665894488,0.013125130619775376,0.049,0.025
2.36e-06,213.33475943819465,0.013311242597601915,0.049,0.025
2.37e-06,214.5828460365793,0.013498782177579938,0.049,0.025
2.38e-06,215.83045088413206,0.013687724329357828,0.049,0.025
2.39e-06,217.07758113038088,0.013878039919814766,0.049,0.025
2.4e-06,218.32424618619055,0.01406969762684864,0.049,0.025
2.4100000000000002e-06,219.5704566615653,0.014262665332176771,0.049,0.025
2.42e-06,220.8162228760356,0.014456911231732181,0.049,0.025
2.43e-06,222.06155320522547,0.014652405520462881,0.049,0.025
2.44e-06,223.30645255843103,0.014849121917079284,0.049,0.025
2.4500000000000003e-06,224.55092124589328,0.015047038073100635,0.049,0.025
2.46e-06,225.79495440057832,0.015246135828637453,0.049,0.025
2.47e-06,227.0385420019006,0.015446401520136566,0.049,0.025
2.48e-06,228.28166943046813,0.015647826887910457,0.049,0.025
2.49e-06,229.52431839970762,0.015850408610198218,0.049,0.025
2.5e-06,230.7664680634017,0.016054147961735352,0.049,0.025
2.51e-06,232.0080961118772,0.016259051931161336,0.049,0.025
2.52e-06,233.24917973641095,0.016465132668012743,0.049,0.025
2.53e-06,234.48969641506775,0.016672405860305474,0.049,0.025
2.5400000000000002e-06,235.7296245502889,0.01688088935729725,0.049,0.025
2.55e-06,236.96894404203908,0.01709060274881941,0.049,0.025
2.56e-06,238.2076368964661,0.017301566303670614,0.049,0.025
2.57e-06,239.44568793442872,0.01751379965558715,0.049,0.025
2.58e-06,240.68308560150777,0.017727320051868934,0.049,0.025
2.59e-06,241.9198228027121,0.0179421415229782,0.049,0.025
2.6e-06,243.155897626981,0.018158274007893712,0.049,0.025
2.61e-06,244.3913137947085,0.0183757226460493,0.049,0.025
2.62e-06,245.62608067755366,0.01859448717106663,0.049,0.025
2.6300000000000002e-06,246.8602127961014,0.018814562162402754,0.049,0.025
2.64e-06,248.09372879182538,0.019035937468503933,0.049,0.025
2.65e-06,249.32664996597296,0.01925859820231912,0.049,0.025
2.66e-06,250.5589985546738,0.019482525184279,0.049,0.025
2.67e-06,251.79079595305325,0.0197076968935414,0.049,0.025
2.68e-06,253.0220611032159,0.019934092143352105,0.049,0.025
2.69e-06,254.25280921789474,0.020161691813843294,0.049,0.025
2.7e-06,255.48305093254768,0.020390480440675658,0.049,0.025
2.71e-06,256.7127918975158,0.020620447604454993,0.049,0.025
2.7200000000000002e-06,257.9420327528024,0.02085158899146105,0.049,0.025
2.73e-06,259.17076938857275,0.021083906956763335,0.049,0.025
2.74e-06,260.3989933923652,0.021317410196094885,0.049,0.025
2.75e-06,261.6266926126524,0.021552112348133274,0.049,0.025
2.7600000000000003e-06,262.85385181440626,0.021788029763128065,0.049,0.025
2.77e-06,264.0804534443858,0.02202517997146799,0.049,0.025
2.78e-06,265.3064785539213,0.022263579749813963,0.049,0.025
2.79e-06,266.53190791568636,0.022503243899510767,0.049,0.025
2.8e-06,267.756723334017,0.022744184605590134,0.049,0.025
2.81e-06,268.9809090880923,0.02298641067064695,0.049,0.025
2.82e-06,270.2044533785654,0.023229927618811763,0.049,0.025
2.83e-06,271.42734960447666,0.023474737656322776,0.049,0.025
2.84e-06,272.64959728221726,0.02372083967680178,0.049,0.025
2.8500000000000002e-06,273.87120244932925,0.023968229500595697,0.049,0.025
2.86e-06,275.0921774688626,0.02421689962188914,0.049,0.025
2.87e-06,276.312540245879,0.02446683793757784,0.049,0.025
2.88e-06,277.53231296315954,0.024718026250768868,0.049,0.025
2.89e-06,278.7515205178707,0.024970439907247725,0.049,0.025
2.9e-06,279.9701888791481,0.025224048075547574,0.049,0.025
2.91e-06,281.1883435706542,0.025478814398588363,0.049,0.025
2.92e-06,282.406008420943,0.025734698301052378,0.049,0.025
2.93e-06,283.6232046370942,0.025991657081382256,0.049,0.025
2.9400000000000002e-06,284.8399501668389,0.026249648633379852,0.049,0.025
2.95e-06,286.05625924660325,0.026508634550704905,0.049,0.025
2.96e-06,287.2721420073083,0.026768582745126432,0.049,0.025
2.97e-06,288.48760402935017,0.027029469884716172,0.049,0.025
2.9800000000000003e-06,289.70264580651553,0.027291282069198657,0.049,0.025
2.99e-06,290.91726215965355,0.02755401464927724,0.049,0.025
3e-06,292.13144172748366,0.027817670510031596,0.049,0.025
3.01e-06,293.34516671148583,0.02808225864478823,0.049,0.025
3.02e-06,294.55841306320366,0.02834779176996429,0.049,0.025
3.0300000000000002e-06,295.77115124916213,0.028614284849186832,0.049,0.025
3.04e-06,296.98334764236176,0.028881753207613867,0.049,0.025
3.05e-06,298.19496646944856,0.029150210902793197,0.049,0.025
